,Product,Origin,Destination,Helper,pairLength,statOrigin_ADFStatistic,statOrigin_ADFp_value,statOrigin_ADFisStationary,statOrigin_ADFn_lags,statOrigin_PPp_value,statOrigin_PPn_lags,statOrigin_PPisStationary,statOrigin_PPdiff_p_value,statOrigin_PPdiff_p_lags,statOrigin_PP_diff_isStationary,statOrigin_KPSSstatistic,statOrigin_KPSSp_value,statOrigin_KPSSn_lags,statOrigin_KPSSisStationary,statOrigin_KPSSdiff_statistic,statOrigin_KPSSdiff_p_value,statOrigin_KPSSdiff_lags,statOrigin_KPSS_diff_isStationary,statDest_ADFStatistic,statDest_ADFp_value,statDest_ADFisStationary,statDest_ADFn_lags,statDest_PPp_value,statDest_PPn_lags,statDest_PPisStationary,statDest_PPdiff_p_value,statDest_PPdiff_p_lags,statDest_PP_diff_isStationary,statDest_KPSSstatistic,statDest_KPSSp_value,statDest_KPSSn_lags,statDest_KPSSisStationary,statDest_KPSSdiff_statistic,statDest_KPSSdiff_p_value,statDest_KPSSdiff_lags,statDest_KPSS_diff_isStationary,vecmEligible,EngleGranger_tStat,EngleGranger_pValue,EngleGranger_critValues,EngleGranger_results,johan_CointTraceRank,johan_CointMaxEigRank,vecm_lagOrder,vecm_deterministicConfig,vecm_alphaOrigin,vecm_alphaOrigin_pvalue,vecm_alphaDest,vecm_alphaDest_pvalue,vecm_cointegrationConstant,vecm_cointegrationConstant_pvalue,vecm_errorCorrectionTermB1,vecm_errorCorrectionTermB1_pvalue,vecm_errorCorrectionTermB2,vecm_errorCorrectionTermB2_pvalue,vecm_vecmLength,vecm_A_rSquared,vecm_B_rSquared,vecm_test_whiteness_pvalue,vecm_test_normality_pvalue,vecm_OriginGrangerCausesDest,vecm_OriginGrangerCausesDest_testStatistic,vecm_OriginGrangerCausesDest_critValue,vecm_OriginGrangerCausesDest_method,originLnPriceAvg,destLnPriceAvg,Errors
0,Red Beans,Makueni,Machakos,Red BeansMakueniMachakos,55,-1.6046346663413737,0.48126494141799775,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,3,0.6535862778943013,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.117257014829142e-13,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2628606971520704,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.061226246408903964,0.1,2,Fail to reject H0. Interpet: the data is stationary around a trend,-1.5886017594693524,0.4893166724024594,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7234412158450965,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.951018957213688e-13,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.26948359047544157,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.09636237081744194,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,True,-5.599729743731213,1.0735887746895567e-06,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.2668073938627571,0.33674038862559996,0.809293782680052,0.006651238075793708,0.295082364522499,0.20135335768312435,0.9999999999999999,0.0,-1.0421799974575687,0.0,53,0.8467984069881866,0.8161470182306796,0.7511039116986256,3.432500167751906e-32,0.038323843678792276,3.3827978776130685,3.097698035251924,F,6.504578798833644,6.524295520381189,[]
0,Red Beans,Makueni,Meru,Red BeansMakueniMeru,54,-2.258157714152361,0.1858181035210733,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,2,0.5749157603451043,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.206760081013283e-14,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2569761912298004,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.041304694294872046,0.1,3,Fail to reject H0. Interpet: the data is stationary around a trend,-2.2275977121286084,0.19638196277316233,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.8349780156912587,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.740540335582989e-14,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.19492045389787324,0.017904829788297532,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.0531074880156488,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,True,-3.240970102062352,0.013653747604347297,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.012073673374339762,0.8730647415920567,0.24499482658345637,0.00029369990745498065,3.8369067820418326,0.04154120302742381,1.0,0.0,-1.6393751874851563,4.5993034492042284e-08,52,0.8298613057837754,0.6807962442424716,0.30749264090188183,0.00018750633613566402,0.0013707648707134853,7.111861698484786,3.1000686386371408,F,6.4796582294257465,6.280465936255795,[]
0,Red Beans,Makueni,Mombasa,Red BeansMakueniMombasa,57,-1.730689472499898,0.415373712794618,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,2,0.6212091951339881,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.161196568514322e-15,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.21799091622302616,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.08467462621583971,0.1,3,Fail to reject H0. Interpet: the data is stationary around a trend,-1.0207944816944519,0.7456046416890197,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7393767338362282,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,5.121977626753116e-09,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.22503445360552518,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.15446694329334626,0.04294421392221145,0,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,True,-3.4090433206464907,0.00818603202859236,"[nan, nan, nan]",Cointegrated,0,0,3,(ci) constant in cointegration equation,-0.166426063093662,0.11966171368478107,0.20222995437400576,0.09673681397565326,-1.0068895684692605,0.27856133631073066,1.0,0.0,-0.8830091978724683,3.746586152431064e-09,53,0.8992865798740368,0.8904178268167086,0.6080336014864742,0.00010055227058062658,0.04812183730944263,2.508707775720162,2.483034049502996,F,6.4956945824331065,6.216055795624259,[]
0,Red Beans,Makueni,Nairobi,Red BeansMakueniNairobi,54,-1.4386656560379323,0.5636054535281033,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.6215898972052238,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,7.308805873750595e-15,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.24364301778152525,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.11221607733201577,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,-0.8842040624280477,0.7931297307908626,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.4951963637000265,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.4248283938791535e-11,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.1469150144042188,0.04923748799648432,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1369260542000021,0.06680360333332945,3,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.2266668257773448,0.6012219284199153,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,0.08765489502731368,0.10335945593931029,0.15972437992658256,0.0038319575393948035,0.16953479490131435,0.9188840776530407,1.0,0.0,-1.0480061967575243,6.0224914865347756e-05,52,0.8818983059146489,0.9107891837839138,0.7314094613562157,6.422853543548975e-06,0.20483544888582753,1.6144623390067319,3.1000686386371408,F,6.489450885743192,6.363028556413197,[]
0,Red Beans,Meru,Machakos,Red BeansMeruMachakos,46,-1.8943328864816538,0.3347317784442889,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.8386306906092261,10,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,3.0546116202452852e-12,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.18484670397550798,0.021682486009184505,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.051313712468486844,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,-1.7866189579350997,0.38712495361879995,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.6595791443021428,10,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.954582536161818e-11,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.24966890576686768,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.07792786487834802,0.1,6,Fail to reject H0. Interpet: the data is stationary around a trend,True,-3.1929860310889615,0.015718089771482306,"[nan, nan, nan]",Cointegrated,0,0,1,(ci) constant in cointegration equation,-0.2902924980911513,0.018052166738822484,0.22860123348145944,0.160518261291132,-2.0638271130334807,0.010215855738585855,1.0,0.0,-0.6506728732934379,1.537319493927214e-07,44,0.6859336284570001,0.7666086118149892,0.3537892359884424,0.006807261732112266,0.44514063683047556,0.8185317953280522,3.1239074485457783,F,6.27344281428326,6.490928598521562,[]
0,Red Beans,Meru,Makueni,Red BeansMeruMakueni,54,-2.2275977121286084,0.19638196277316233,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.8349780156912587,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.740540335582989e-14,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.19492045389787324,0.017904829788297532,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.0531074880156488,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,-2.258157714152361,0.1858181035210733,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,2,0.5749157603451043,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.206760081013283e-14,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2569761912298004,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.041304694294872046,0.1,3,Fail to reject H0. Interpet: the data is stationary around a trend,True,-3.2285054440182166,0.014165580081801424,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.401638439763898,0.00029369990744942953,0.019793280551254868,0.873064741594928,-2.3404689855889016,0.0020086797751963648,1.0,0.0,-0.609988492952796,1.8778818988707258e-07,52,0.6807962442425552,0.8298613057837714,0.30749264090203376,0.002667977735415544,0.7376405021882044,0.30535337396819556,3.1000686386371408,F,6.280465936255795,6.4796582294257465,[]
0,Red Beans,Meru,Eldoret,Red BeansMeruEldoret,49,-2.2940880097406118,0.17388179622944855,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.8231117196574216,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,8.98958436418586e-13,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.14670199104691756,0.04941500746090203,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.06587988067162813,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,-1.4398708128337125,0.5630194309737847,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,2,0.7958744314212645,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.4116352792528236e-12,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.16748169442246796,0.03209858798127669,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.2115261198147486,0.01167770506946928,3,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,True,-2.6720997269406324,0.06207011901653747,"[nan, nan, nan]",Cointegrated,0,0,1,(ci) constant in cointegration equation,-0.4374123132710968,0.001791218227083835,0.15831042774252305,0.11612490931057051,-3.4942613908122087,8.720344798707202e-06,1.0,0.0,-0.428937730880478,0.00043855460805497515,47,0.6077209032642784,0.9055188046152264,0.33055406138301335,0.09889452815703029,0.05786906462346404,2.9562581615684653,3.1137922602848125,F,6.262161470954376,6.447437104519727,[]
0,Red Beans,Meru,Nairobi,Red BeansMeruNairobi,48,-2.351831276665881,0.15579552310966038,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.8123379547074363,10,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.37805054814082e-13,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.18791963137687956,0.020530138233670163,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1130623270943041,0.1,7,Fail to reject H0. Interpet: the data is stationary around a trend,-1.2946397122537192,0.6316210697572705,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.02822250405854937,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,2.680738330941485e-11,10,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.16646183903129982,0.032948467473916804,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.11405203726021279,0.1,9,Fail to reject H0. Interpet: the data is stationary around a trend,False,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
0,Red Beans,Mombasa,Machakos,Red BeansMombasaMachakos,77,-1.5429194483026694,0.5121830517465483,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.6788362938501704,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.4160831456502121e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.1042775538353375,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,0.13935880391425065,0.06229851126990619,1,Fail to reject H0. Interpet: the data is stationary around a trend,-2.5339920582892868,0.10742119445867293,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.47163876100985513,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.189974597024457e-17,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.09660284208767883,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,0.07884356974137073,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,True,-3.1954390674048936,0.015606251715357441,"[nan, nan, nan]",Cointegrated,0,0,1,(ci) constant in cointegration equation,-0.07179929994079995,0.19618177342765342,0.15585705964989094,0.011337431334508707,3.0015842321384154,0.06645600830050169,0.9999999999999999,0.0,-1.4207107178023708,1.2996413945032259e-08,75,0.8758727056054812,0.811461426559863,0.9969176135111087,8.877909149731105e-30,0.5907174859877871,0.5284908542495029,3.063714932953404,F,6.277900217877864,6.546772583640512,[]
0,Red Beans,Mombasa,Makueni,Red BeansMombasaMakueni,57,-1.0207944816944519,0.7456046416890197,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7393767338362282,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,5.121977626753116e-09,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.22503445360552518,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.15446694329334626,0.04294421392221145,0,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,-1.730689472499898,0.415373712794618,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,2,0.6212091951339881,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.161196568514322e-15,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.21799091622302616,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.08467462621583971,0.1,3,Fail to reject H0. Interpet: the data is stationary around a trend,True,-3.4082700184746564,0.008205855697058706,"[nan, nan, nan]",Cointegrated,0,0,3,(ci) constant in cointegration equation,-0.1785709097979368,0.0967368139753324,0.14695574447678814,0.11966171368684275,1.1402934090436605,0.3339029144210677,1.0,0.0,-1.1324910345303478,4.784872498220238e-10,53,0.8904178268167424,0.8992865798740068,0.6080336014858531,1.619770111023716e-08,0.01343962446293606,3.3597818039426226,2.483034049502996,F,6.216055795624259,6.4956945824331065,[]
0,Red Beans,Mombasa,Nairobi,Red BeansMombasaNairobi,83,-1.513121209520872,0.5270107670509261,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.679840726347303,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,6.364386104203101e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.11193706723019489,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,0.15272497042105077,0.04439585798245769,2,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,-1.4044221081920287,0.580154277687886,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.37222183146309684,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.0985412393389928e-15,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2298228119056154,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.0955697427157889,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,True,-0.9546499517998002,0.7190978254739715,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,0.043325837158722874,0.18630928147890136,0.09012428963679865,0.002598971071623657,3.620528721137814,0.15381770717136978,1.0,0.0,-1.563069880447215,8.952168797438098e-05,81,0.8867109365401975,0.8949303899782731,0.7913239045299796,3.3689152189050015e-15,0.06358713039312514,2.8080040946483416,3.058050383048144,F,6.274938904124294,6.357595814971918,[]
0,Red Beans,Mulindi,Kigali,Red BeansMulindiKigali,90,-2.365393377907686,0.15174298667414815,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.2624790615324762,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.194501916742385e-16,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.3135666965675707,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.030528601622072663,0.1,2,Fail to reject H0. Interpet: the data is stationary around a trend,-1.844512518167593,0.35859694169167944,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.2808036548021538,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,5.951063030960731e-19,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.1478664420534034,0.04844463162216382,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.08631830271959691,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.9837596925341037,0.24290357149765496,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,0.018393566973459157,0.3421220004549439,0.03437197583217204,0.008064081643503362,9.213978645518562,0.09487311696867362,1.0,0.0,-2.457014903549138,0.004849212781525392,88,0.8879967221919236,0.9251393195188261,0.11504141026917038,5.494462280220315e-12,0.7907424318369335,0.2351278440573872,3.0525290799315283,F,6.16788030115516,6.324647058244281,[]
0,Red Beans,Mulindi,Ruhengeri,Red BeansMulindiRuhengeri,89,-2.1957741692358814,0.20778276325542927,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.31648368238724356,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.0208140023963433e-16,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.3099374347391409,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.033296197757042525,0.1,3,Fail to reject H0. Interpet: the data is stationary around a trend,-2.368184362832117,0.15091818275446345,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.6819816523643463,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.1283551230500408e-16,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.18077362241000658,0.02320989159624753,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.04033865971256431,0.1,2,Fail to reject H0. Interpet: the data is stationary around a trend,True,-2.8385249122372613,0.041295470687941115,"[nan, nan, nan]",Cointegrated,0,0,6,(ci) constant in cointegration equation,-0.07190082644935884,0.05462916711676935,0.05914632279715109,0.19451595097432706,-6.48773936281853,0.04739618394479317,1.0,0.0,0.05899177180926965,0.9099545063454044,82,0.9181971106162694,0.8560436068383486,0.13520727237208222,9.42389175127386e-17,0.009159602289513657,2.819296465117997,2.0818718902587907,F,6.163366396460164,6.267372689390958,[]
0,Red Beans,Nairobi,Makueni,Red BeansNairobiMakueni,54,-0.8842040624280477,0.7931297307908626,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.4951963637000265,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.4248283938791535e-11,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.1469150144042188,0.04923748799648432,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1369260542000021,0.06680360333332945,3,Fail to reject H0. Interpet: the data is stationary around a trend,-1.4386656560379323,0.5636054535281033,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.6215898972052238,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,7.308805873750595e-15,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.24364301778152525,0.01,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.11221607733201577,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.2324923047919008,0.598485180846187,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,-0.1673921399361433,0.003831957539437436,-0.09186287316477044,0.10335945593929252,-0.16176888593946695,0.9317858598586493,0.9999999999999999,0.0,-0.9541928311999005,0.001052539681920761,52,0.9107891837839077,0.8818983059146603,0.7314094613562079,4.918444080529201e-10,0.9257750071066431,0.07719167851195831,3.1000686386371408,F,6.363028556413197,6.489450885743192,[]
0,Red Beans,Nairobi,Mombasa,Red BeansNairobiMombasa,83,-1.4044221081920287,0.580154277687886,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.37222183146309684,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.0985412393389928e-15,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2298228119056154,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.0955697427157889,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,-1.513121209520872,0.5270107670509261,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.679840726347303,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,6.364386104203101e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.11193706723019489,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,0.15272497042105077,0.04439585798245769,2,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,True,-0.9703102889555679,0.7129223120912568,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,-0.14087056262793882,0.0025989710716320946,-0.06772131110798696,0.18630928147873038,-2.316293574862729,0.12164213971365734,1.0,0.0,-0.6397666620722816,0.007313999259284332,81,0.8949303899782707,0.8867109365402004,0.7913239045299008,9.335572990961025e-16,0.7605423139922873,0.2742373531362579,3.058050383048144,F,6.357595814971918,6.274938904124294,[]
0,Red Beans,Nairobi,Machakos,Red BeansNairobiMachakos,74,-1.567949713768167,0.49967049013862824,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.3741074566505592,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.0574584347828918e-14,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.167234010011431,0.03230499165714082,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.08609409801354019,0.1,4,Fail to reject H0. Interpet: the data is stationary around a trend,-2.445076689587334,0.12941577634366946,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.4795536646444122,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,3.933588597521782e-17,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.09289194574695522,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,0.08075789517826656,0.1,9,Fail to reject H0. Interpet: the data is stationary around a trend,True,-2.291663369910771,0.1407051457723521,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,-0.024487487264719863,0.3847995086818443,-0.09065533421900636,0.00596989643269108,-11.19247164868514,0.0027352445496888755,1.0,0.0,0.7502108370543238,0.18877011126340837,72,0.860443620817543,0.8265068327111659,0.10552001295811521,2.2178973551743174e-32,0.9631749024316423,0.037531261565305146,3.0669517392683465,F,6.335875439291699,6.544090753414148,[]
